71612327,120.3523788,26.7093933
72545536,122.15969,29.6622999
72736923,116.9570509,23.4481839
72907020,114.3384948,22.4571889
73076673,114.287281,22.2381828
73235601,122.020915,29.8915718
73444204,114.7453801,22.63546
73598878,114.94357,22.71135
73786965,122.1426594,29.983726
73939956,31.6096749,31.2027421
74432006,113.1752166,22.6847998
74595368,112.5410593,21.6344634
74763101,121.6418801,29.57197
74937706,113.1453501,22.7339801
75142806,121.8168472,29.2943362
75298007,121.94913,29.5493
75452874,113.2682571,22.256029
75651878,38.4061972,44.469752
75796382,112.38253,21.95561
76009911,113.1678299,22.6467001
76211681,113.7216754,21.9576254
76444609,112.5895335,21.6943802
76977163,121.9669134,30.1747084
77176538,111.6402499,21.5156299
77379511,122.145985,30.124742
77771242,122.37195,30.2828
78634431,122.3580193,30.4682892
79395024,122.47156,30.71529
81320424,121.4075856,31.2152037
82526619,105.7994801,21.230662
84910564,119.8694484,32.2802301
85354363,121.5132238,28.4982891
85837054,121.3069498,28.1718167
86152312,120.30219,27.29207
88081145,121.5905949,31.2487378
90439589,46.9765988,50.9533349
92574907,55.3012683,25.2640728
94596348,55.1780065,25.0672711
96706735,47.5882555,52.0844486
100364881,103.3974007,18.4502995
105749082,103.03339,18.1291919
110668532,104.8275353,16.9899132
115079736,101.617865,17.8899532
116236209,48.0781459,29.8152903
117647268,47.7539777,30.5719398
118447382,49.1939972,27.4222023
118481499,50.0005189,26.8167411
119354434,50.9938815,25.934558
121842046,51.5218267,25.4799541
122118067,50.6928884,29.1196762
122564954,48.8145592,30.3199216
123830600,49.1637212,30.4996187
124486203,51.4085473,24.6225639
125661650,53.320781,24.5848806
125864401,54.0369922,24.1991719
128488777,60.0163874,56.8441014
130004204,58.7310575,23.5106636
130057562,56.4008509,26.1960622
130085263,58.937399,20.5458775
130177617,38.4572394,37.12898
130511290,108.4612501,21.89342
130737723,109.5775801,21.7420999
130934992,109.2054346,21.7244872
130965702,53.7828773,16.8804596
131024496,108.42707,21.6693
131112627,108.5665667,21.6716309
131353521,109.90894,21.46695
131594247,108.4905099,21.9543399
131865452,110.4184635,21.2150639
132428666,42.1979883,13.6520604
132532333,110.1887894,20.2469475
132763052,108.6596628,18.8087419
132991220,108.197206,15.8632987
133213496,77.5458072,55.3042518
133304941,40.0486019,15.938802
133337788,40.0824702,15.6507053
133368889,110.3364701,20.8347
133408634,41.3795502,14.3796667
133439681,110.2006495,20.9596563
133725378,110.3020931,19.7004739
133990179,110.5120499,18.91958
134251022,110.16987,20.87119
134496508,109.54084,19.9174301
134914546,40.1421091,16.5316621
135056706,42.1577605,17.5690555
135310582,41.75969,16.5927222
135349037,75.6005461,55.1256434
135925252,38.1046629,18.4006968
136012109,39.6477324,20.5136523
136043546,40.9529451,19.439267
137183463,38.9600281,22.879556
137215411,38.9452269,21.955209
137274423,106.2997621,52.6124507
137817103,40.9153238,37.8427615
140495914,37.2314247,24.8371063
140700608,36.7938094,25.6915466
140782859,34.8318995,28.9089783
141937242,111.0848261,30.8604912
150112832,120.1951842,30.2779014
150579953,121.2822326,38.7911708
